id|signer|raw_glosses|glosses|words
2020-02-29/000751-000975|Signer1|香港 有 無 新 增加 肺+炎(=肺炎) 夜 午 起 意大利 三 區 區 伊朗 入 要 入 住 分離 中+心 兩星期|香港 有 沒 新 加 肺 炎 夜 午 起 意大利 三 區域 區域 伊朗 入 要 入 住 分離 中 心 兩 星期|本港無新增個案 午夜起從意大利三個地區及伊朗入境 要入住檢疫中心十四日
2020-02-29/001068-001393|Signer1|醫生 專業 分析 過 一千 幾 病 病 病 參考 新型冠狀 肺+炎(=肺炎) 嚴重 人 傳 人 越來越多 五十+百分比(=五成) 發燒 無 開始 有 感染 檢查 困難|醫生 專業 分析 超 一 千 幾 病 病 病 參考 新型冠狀 肺 炎 嚴重 人 傳 人 越來越多 五 十 百分比 發燒 沒 開始 有 感染 檢測 困難|醫學專家分析過千宗病例 發現新型冠狀病毒高度人傳人 但過半患者無發燒 發病初期很難診斷
2020-02-29/005053-005424|Signer1|針對 意大利 伊朗 發生 發生 發生 病 今 晚 十二 起 意大利 <GARBAGE> 國家 三 地方 <GARBAGE> 伊朗 曾經 去 好像 <GARBAGE> 嚴 分離 留 <GARBAGE> 兩星期 旅遊 淡 影響 勁 不會|對於 意大利 伊朗 發生 發生 發生 病 今 晚 十 二 起 意大利 國 三 地方 伊朗 曾經 去 好像 嚴 分離 留 兩 星期 旅遊 淡 影響 勁 不|針對意大利和伊朗疫情爆發 今晚午夜過後 到過意大利三個地區及伊朗入境旅客 都要接受強制檢疫 旅遊業界表示 目前是旅遊淡季 相信影響不大
2020-02-29/006037-006227|Signer1|全部 想 快 快 回家 現在 情況 擔心 不能 不 最 重要 展覽 全部 關門 留 甚麼意思|全部 想 快 快 回家 現在 情況 擔心 不能 不 最 重要 展覽 全部 關門 留 甚麼意思|個個都想早點回家 以免擔心 最重要是當地的景點都關門 留在當地也沒有意思
2020-02-29/007082-007386|Signer1|客 人 來電 來電 來電 詢問 我 解釋 清楚 <GARBAGE> 方法 規則 旅行 會 影響 我 會 建議 客 人 轉 另 旅遊|客 人 來電 來電 來電 詢問 我 解釋 清楚 方法 規則 旅遊 會 影響 我 會 建議 客 人 轉 另 旅遊|有客戶致電查詢 我們會解釋給他們聽 當地有甚麼措施 所以行程或受影響 我們會建議客人轉到其他國家旅遊
2020-02-29/007495-007780|Signer1|旅行團 組 開會 有關 詢問 一團 意大利 兩團 伊朗 返 香港 分離 接受 檢查 <MUMBLE>|旅行團 組 開會 有關 詢問 一 團 意大利 兩 團 伊朗 返 香港 分離 接受 檢測 <MUMBLE>|旅遊業議會回覆查詢表示 預計至少一團從意大利 和兩團從伊朗回港的旅行團 需要接受檢疫
2020-02-29/007804-007928|Signer1|澳門 加 強 防 曾經 去 意大利 伊朗 人|澳門 加 強 防 曾經 去 意大利 伊朗 人|澳門亦加強防範 曾到訪意大利和伊朗入境旅客
2020-02-29/011437-011674|Signer1|香港 今天 <GARBAGE> 全日 無 新 加 肺+炎(=肺炎) 仍然 九+四(=九十四) 再 三 人 康復 釋放 合 三十三 人|香港 今 全日 沒 新 加 肺 炎 仍然 九 四 再 三 人 康復 釋放 全部 三 十 三 人|本港今日至今無新增新型肺炎確診個案 維持94宗 再多三人康復出院 累積33人
2020-02-29/014540-014790|Signer1|如果 孕婦 故意 返 香港 跟 醫治 急 程序 處理 會 可能 安排 病 毒 化驗 評估 會 <MUMBLE>|如果 孕婦 故意 返 香港 跟 醫治 急 程序 處理 會 可能 安排 病 毒 化驗 評估 會 <MUMBLE>|若果有孕婦闖關 按緊急醫療需要的既定程序處理 不排除安排病毒測試
2020-02-29/014815-015073|Signer1|經濟 負責 名 C 字頭 波 新+肺+炎(=新冠肺炎) 情況 世界 蔓延 估 經濟 一般 但 現在 樓 改 改 方法 計劃 規則 早 說 不|經濟 負責 名字 C 字頭 波 新 肺 炎 情況 世界 蔓延 估 經濟 一般 但是 現在 樓 變 變 方法 計劃 規則 早 說 不|財政司司長陳茂波指 新型肺炎疫情在全球蔓延 預期經濟不景 但目前調整樓市辣招仍然言之尚早
2020-02-29/015582-015778|Signer1|不會 樓 管理 規則 計劃 稱為 辣 方法 會 改 改 不會 我 現在 情況 早 不 不|不 樓 管理 規則 計劃 稱為 辣 方法 會 變 變 不 我 現在 情況 早 不 不|會否就樓市管理措施 俗稱辣招有所調整 我們認為這階段言之尚早
2020-02-29/015793-016134|Signer1|準確 我 覺得 樓 現在 多 降下 突然 情況 我們 覺得 機會 少|準確 我 覺得 樓 現在 多 降下 突然 情況 我們 覺得 機會 少|同時我們亦覺得樓市斷崖式下滑情況 我們覺得出現機會微
2020-02-29/017252-017506|Signer1|沙 角 邨 有 樓 懷疑 電 滑板車 真 <GARBAGE> 有 問題 不妥 起火 男 死 爸爸 嚴重 危險|沙 角 邨 有 樓 懷疑 電 滑板車 真 有 問題 不妥 起火 男 死亡 爸爸 嚴重 危險|沙角邨一個單位 懷疑有電動滑板車充電器短路起火 一個男童死亡 他爸爸危殆
2020-02-29/017612-017856|Signer1|馬來西亞 政府 再 變 變 真 這樣 組 主席 名 丁 命令 <MUMBLE> 上任 明天 宣佈 宣誓 變 政府 上任|馬來西亞 政府 再 變 變 真 這樣 組 主席 名字 丁 命令 <MUMBLE> 出任 明天 說 宣誓 變 政府 出任|馬來西亞政局再出現變化 土著團結黨主席慕尤丁 獲任命做首相 明日宣誓就任
2020-02-29/018788-019030|Signer1|火 地方 沙 角 邨 金 樓 十三 內 房 火 好像 煙 蒸氣 香港 人 散 逃走 下面|火 地方 沙 角 邨 金 樓 十 三 內 房 火 好像 煙 蒸氣 香港 人 散 逃走 下面|起火的是沙角邨金鶯樓十三樓一個單位 不斷冒煙 不少住客疏散到樓下
2020-02-29/019055-019417|Signer1|消防 開咪 命令 命令 隊 開喉 救 三十分鐘 後 火 熄滅 救 歲 四+八(=四十八) 嚴重 受傷 男 歲 四+一(=四十一) 屋 附近 受傷 入院 但 內 歲 七 兒子 救 證實 死|消防 開咪 命令 命令 隊 開喉 救 三 十 分鐘 後 火 熄滅 救 歲 四 八 嚴重 受傷 男 歲 四 一 屋 附近 受傷 入院 但是 內 歲 七 兒子 救 証實 死亡|消防出動一隊煙帽隊開喉撲救 約半小時後將火救熄 救出48歲重傷的男戶主 41歲女鄰居亦受傷送院 但戶主7歲兒子搶救後證實死亡
2020-02-29/019434-019809|Signer1|警察 懷疑 火 甚麼 電 滑板車 充電器 突然 不妥 變 火 這 外 火 各種 包括 電 滑板車 有 單車 有 <MUMBLE> 有 晚上 十一 半 大聲|警察 懷疑 火 甚麼 電 滑板車 充電器 突然 不妥 變 火 這 外 火 各種 包括 電 滑板車 有 單車 有 <MUMBLE> 有 晚上 十 一 半 大聲|警方初步懷疑火警 是一部電動滑板車充電時 充電器短路引起 涉事單位外剩下燒毀的雜物 包括單車和電動滑板車 有同層鄰居指 約晚上十一時半走廊傳來巨響
2020-02-29/021400-021727|Signer1|灣仔 地盤 地方 發現 懷疑 戰爭 炸彈 警察 爆炸 負責 一起 檢查 有關 研究 如何 處理 瞭解 長 過 一 米 重 一千 磅|灣仔 地盤 地方 發現 懷疑 戰爭 炸彈 警察 爆炸 負責 一起 檢測 有關 研究 如何 處理 瞭解 長 超 一 米 重 一 千 磅|灣仔一個地盤發現懷疑戰時炸彈 警方爆炸品處理課人員到場檢查 研究在現場處理 據了解炸彈長超過一米 重約一千磅
2020-02-29/021764-021943|Signer1|這 地盤 地方 厚 德 街 <GARBAGE> 中午 發現 懷疑 炸彈 報警|這 地盤 地方 厚 德 街 中午 發現 懷疑 炸彈 報警|地盤位於厚德里 地盤工人近中午施工時發現懷疑炸彈報警
2020-02-29/021982-022090|Signer1|爆炸 負責 組 帶 機器 到 檢查 檢查 檢查|爆炸 負責 組 帶 機器 到 檢測 檢測 檢測|爆炸品處理課人員 帶同儀器到場視察
2020-02-29/022743-022849|Signer1|多 大廈 大廈 包括 名 名 廟宇 要 全部 人 <BAD> 要 散|多 大廈 大廈 包括 名字 名字 廟宇 要 全部 人 <BAD> 要 散|多棟建築物 包括錫克廟都需要疏散
2020-02-29/023550-023853|Signer1|教育 屋 以前 宣佈 中 小學 幼稚園 最 早 四月二十日 復 課 真 教育 屋 主任 名 楊 有關 電視 電臺 訪問 有關 要 看 情況 再 決定|教育 屋 以前 說 中 小學 幼稚園 最 早 四 月 二 十 日 復 課 真 教育 屋 主任 名字 楊 有關 電視 電臺 訪問 有關 要 看 情況 再 決定|教育局早前宣布 中小學及幼稚園最早4月20日才復課 教育局局長楊潤雄出席電台節目時指 要視乎幾個條件 以決定何時復課
2020-02-29/025454-025767|Signer1|日本 船 冠冕 鑽石 有 72 香港 人 肺+炎(=肺炎) 有 留 仍 醫院 保 屋 宣佈 昨 截止 計 有 20 人 醫院 釋放 內 9 人 返 香港|日本 船 冠冕 鑽石 有 七 十 二 香港 人 肺 炎 有 留 仍 醫院 保 屋 說 昨 截止 計算 有 二 十 人 醫院 釋放 內 九 人 返 香港|在日本的鑽石公主號郵輪 有72名港人確診新型肺炎 要在當地留醫 保安局表示截至昨晚 已有20人出院 當中9人回港
2020-02-29/025807-026002|Signer1|船 鑽石 冠冕 內 客 人 送院 送院 多 日本 醫院 內 女 新+肺+炎(=新冠肺炎) 化驗 有|船 鑽石 冠冕 內 客 人 送院 送院 多 日本 醫院 內 女 新 肺 炎 化驗 有|郵輪鑽石公主號確診的乘客 送到日本多間醫院 其中莊女士對新型冠狀病毒測試
2020-02-29/026558-026853|Signer1|等 <BAD> 新聞 報告 有關 報告 完成 沒事 安排 走 等 報告 看 完 指 報告 完成 看 沒事 能 訂 飛機 咳嗽 無|等 <BAD> 新聞 報告 有關 報告 完成 沒事 安排 走 等 報告 看 完 指 報告 完成 看 沒事 能 訂 飛機 咳嗽 沒|報告都顯示陰性 就可以安排離開 等拿報告 拿著報告就可以訂機票
2020-02-29/028216-028504|Signer1|或 遲 送院 影響 退 快 會 保 屋 小心 留意 <GARBAGE> 香港 康復 返 香港 要 飛機 主動 聯絡 衞生 屋 接受 健康 評估 有 分離 兩星期 檢查|或者 遲 送院 影響 退 快 會 保 屋 小心 留意 香港 康復 返 香港 要 飛機 主動 聯絡 衞生 屋 接受 健康 評估 有 分離 兩 星期 檢測|及遲了入院都會 保安局就表示為謹慎起見 港人痊癒回港後 要在機場主動聯絡衛生署 接受健康評估及14天醫學監察
2020-02-29/028521-028736|Signer1|<MUMBLE> 美國 國 名字 O 汗 <MUMBLE> 名 名 代表 有關 簽約 和平|<MUMBLE> 美國 國 名字 O 汗 <MUMBLE> 名字 名字 代表 有關 簽約 和平|美國國務卿蓬佩奧 與阿富汗塔利班代表 今日稍後將簽署和平協議
2020-02-29/029479-029676|Signer1|馬來西亞 亞洲 政府 主席 名 名 拉 命令 這樣 組 這 主席 名 丁 變 出任 政府 主席|馬來西亞 亞洲 政府 主席 名字 名字 拉 命令 這樣 組 這 主席 名字 丁 變 出任 政府 主席|馬來西亞國家元首阿卜杜拉 任命土著團結黨主席慕尤丁 出任首相
2020-02-29/029690-029817|Signer1|名 丁 明天 宣誓 即 出任 希望 全部 人人 接受 這 命令|名字 丁 明天 宣誓 即 出任 希望 全部 人人 接受 這 命令|慕尤丁將於明日宣誓就任 他說期望所有國民接受這項任命
2020-02-29/029831-030054|Signer1|王 說 名 拉 覺得 命令 新 丁 出任 時間 拖 不 信 丁 國 會 支持|王 說 名字 拉 覺得 命令 新 丁 出任 時間 拖 不 信 丁 國 會 支持|王室表示阿卜杜拉認為 任命新首相的時間不能再拖 又指相信慕尤丁得到國會大多數支持
2020-02-29/030066-030181|Signer1|名 丁 這樣 組 圈 主席 曾經 副 主席|名字 丁 這樣 組 圈 主席 曾經 副 主席|慕尤丁是土著團結黨主席 曾任副首相
2020-02-29/032173-032386|Signer1|風 情況 晚 早 雲 多 海 山 附近 霧 小 雨 風 一般|風 情況 晚 早 雲 多 海 山 附近 霧 小 雨 風 一般|預測早晚部分時間多雲
2020-03-01/000433-000709|Signer1|名 C 字頭 波 說 將來 估 計 年 年 <GARBAGE> 真 20 上升 會 分 諗 變 針對 估 計|名字 C 字頭 波 說 未來 估 計算 年 年 真 二 十 上升 會 分 諗 變 對於 估 計算|陳茂波說 預測未來幾年經濟都有超過百分之二增長 是假設社會逐步放下分歧 會按形勢調整預測
2020-03-01/000877-001086|Signer1|旺角 昨 晚 有 人 霸 路 開火 警察 拿 槍 防守 警察 拘捕 過 一百幾 人|旺角 昨 晚 有 人 霸 路 開火 警察 取 槍 防守 警察 拘捕 超 一 百 幾 人|旺角昨晚有人堵路同縱火 有警員遇襲一度拔槍戒備 警方拘捕過百人
2020-03-01/001210-001452|Signer1|香港 肺+炎 新 加 一 病 病 曾經 去 北角 佛 屋 有 另 鑽石 公主 船 返 香港 有 懷疑 情況 兩|香港 肺 炎 新 加 一 病 病 曾經 去 北角 佛 屋 有 另 鑽石 公主 船 返 香港 有 懷疑 情況 兩|本港確診多一宗新型肺炎 患者曾到北角堂 另有兩名鑽石公主號返港旅客 列為疑似個案
2020-03-01/003220-003346|Signer1|他們 認為 矛盾 暫時 後備 會否 一起 同行 發展|他們 認為 矛盾 暫時 後備 會不會 一起 同行 發展|大家應香將這個矛盾暫時放下
2020-03-01/003361-003442|Signer1|我們 有 希望 這|我們 有 希望 這|一齊向前走我們有這個期望
2020-03-01/003490-003692|Signer1|計 估 包括 這 社會 發生 發生 發生 繼續 會否 <GARBAGE> 我 真 他們 每個 每個 人 想法 如何|計算 估 包括 這 社會 發生 發生 發生 繼續 會不會 我 真 他們 每個 每個 人 想 如何|在我們這個預算案編製內 社會事件是否持續 真的在我們每個人的一念之間 我們唯有動態評估
2020-03-01/003791-004039|Signer1|經濟 困難 真 找 談話 <GARBAGE> 環境 有關 先 處理 甚麼 肺+炎 病 這 有關 保護 公司 怎樣 支持 保護 自己 不是|經濟 困難 真 找 談話 環境 有關 先 處理 甚麼 肺 炎 病 這 有關 保護 公司 怎樣 支持 保護 自 不|他指經濟困難 要尋求對話空間 但現時首要處理疫情 至於如何確保企業受惠於預算案後 會保就業 而非保自己
2020-03-01/004050-004394|Signer1|名 C 字頭 波 說 要 鼓勵 老闆 員工 合作 一起 生活 情況 特別 沒辦法 如果 時間 期間 <GARBAGE> 無奈 炒 炒 炒 將來 找 人 容易 不|名字 C 字頭 波 說 要 鼓勵 老闆 員工 合作 一起 生活 情況 特別 沒辦法 如果 時間 期間 無奈 炒 炒 炒 未來 找 人 容易 不|陳茂波呼籲他們要跟員工共度時艱 個別個案存在這些情況也沒有辦法 他如果在這段時間採取太過短視措施 辭退了員工 日後他要找人時亦不太容易
2020-03-01/004416-004737|Signer1|警 隊 隊 隊 <GARBAGE> 真 花費 多 爭議 <GARBAGE> 有否 視乎 限制 有否 C 字頭 波 說 真 不合 特別 情況 詳細 宣佈 不 有 評估 評估 評估 組 組 組 我 花費 要求 有 改 改 正常|警 隊 隊 隊 真 支出 多 爭議 有否 視乎 限制 有否 C 字頭 波 說 真 不合 特別 情況 詳細 說 不 有 評估 評估 評估 組 組 組 我 支出 要求 有 變 變 正常|被問到警隊預算開支增幅有爭議 事前有否還價嚴格把關 陳茂波指不適宜交代個別項目詳情 但有審視每個部門的開支要求 過程中有調整是常見
2020-03-01/004827-005158|Signer1|831 太子 六個月 發生 昨 旺角 發生 發生 發生 警察 拘捕 115 人 最 年輕 歲 15 警察 說 兩 男 警察 打受傷 內 有 1 曾經 拿 槍 防守|八 百 三 十 一 太子 六 個 月 發生 昨 旺角 發生 發生 發生 警察 拘捕 一 百 一 十 五 人 最 年輕 歲 十 五 警察 說 兩 男 警察 打受傷 內 有 一 曾經 取 槍 防守|831太子站事件六個月 昨晚在旺角引發衝突 警方共拘捕115人 最小15歲 警方指兩名男警被襲受傷 其中一人曾拔槍戒備
2020-03-01/005172-005295|Signer1|真 現在 政府 說 特別 情況 全部 生氣 會|真 現在 政府 說 特別 情況 全部 生氣 會|政府指現時的艱難時刻 少數激進分子的行動 令人髮指
2020-03-01/005359-005578|Signer1|星期六 晚 八時 有 部分 旺角 警 署 外 組 組 組 油麻地 區 區 區 霸 路 放火 或 樽 油 擲|星期 六 晚 八 時 有 部分 旺角 警 署 外 組 組 組 油麻地 區域 區域 區域 霸 路 放火 或者 樽 油 擲|星期六晚約八時 部分在旺角警署外集結的人 沿彌敦道向油麻地方向堵路
2020-03-01/005618-005718|Signer1|真 警察 開 旗 提醒 提醒 真 3 2 1 開槍 開槍 淚 趕走 趕走|真 警察 開 旗 提醒 提醒 真 三 二 一 開槍 開槍 淚 趕走 趕走|縱火及擲汽油彈 警方舉旗警告 並施放數輪催淚彈驅散
2020-03-01/005757-006096|Signer1|破壞 爭吵 增加 擴闊 附近 地鐵 旺角 站 放火 站 站 <GARBAGE> 早 關閉 要 快 11時 多 懷疑 警察 車 各種 擲 擲 擲 擲|破壞 爭吵 加 擴闊 附近 地鐵 旺角 站 放火 站 站 早 關閉 要 快 十 一 時 多 懷疑 警察 車 各種 擲 擲 擲 擲|破壞及衝突擴展至彌敦道附近一帶 港鐵旺角站一個出口被縱火 車站要提早關閉 到近十一時 有人向多輛懷疑是警方車輛擲雜物
